Record ID	list_Keywords
207900284	['events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900285	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900286	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900287	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900288	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900289	['events', 'people @ work', 'retreat', 'robert gates', 'texas', 'texas 2018', 'thursday']
207900290	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900291	['events', 'mark aldam', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900292	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900293	['events', 'mac', 'mark aldam', 'michael a. clinton', 'michael clinton', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900294	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900295	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900296	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900297	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900298	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900299	['events', 'mac', 'michael a. clinton', 'michael clinton', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900300	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900301	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900302	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900303	['events', 'people @ work', 'retreat', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2018', 'thursday']
207900304	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900305	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900306	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900307	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900308	['events', 'mark aldam', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday', 'troy young']
207900309	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900310	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900311	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900312	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900313	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900314	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900315	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900316	['events', 'mark lake bennack', 'mary lake bennack', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900317	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900318	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900319	['events', 'mark aldam', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900320	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900321	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900322	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900323	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900324	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900325	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900326	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900327	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900328	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900329	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900330	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900331	['events', 'mac', 'michael a. clinton', 'michael clinton', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900332	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900333	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900334	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900335	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900336	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900337	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900338	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900339	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900340	['events', 'joanna coles', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900341	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900342	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900343	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900344	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900345	['events', 'people @ work', 'retreat', 'robert gates', 'texas', 'texas 2018', 'thursday']
207900346	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900347	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900348	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900349	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
206293012	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293013	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293014	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293015	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293016	['david carey', 'srs', 'steve swartz', 'steven r. swartz']
206293017	['david carey', 'fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206293034	['fab', 'frank a. bennack', 'frank bennack']
206293043	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293045	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293047	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293049	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293054	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293055	['headshots', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206293056	['headshots', 'portraits']
206293084	['srs', 'steve swartz', 'steven r. swartz', 'tina swartz']
206293085	['ellen levine', 'hearst magazines', 'magazines', 'srs', 'steve swartz', 'steven r. swartz']
206293086	['david carey', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'srs', 'steve swartz', 'steven r. swartz']
206293089	['headshots', 'portraits']
206293095	['david carey', 'fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206293096	['135', 'fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206293097	['135', 'fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206293098	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz', 'the long gray line']
206293099	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz', 'the long gray line']
206293100	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206293101	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206293102	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206294959	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206294960	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206295021	['fab', 'frank a. bennack', 'frank bennack', 'hearst tower', 'interior', 'the long gray line']
206295022	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'portraits']
206295023	['fab', 'frank a. bennack', 'frank bennack', 'gcm', 'gil maurer', 'gilbert c. maurer', 'hearst tower']
206295025	['events', 'fab', 'frank a. bennack', 'frank bennack', 'friday', 'headshots', 'mark lake bennack', 'mary lake bennack', 'people @ work', 'portraits', 'texas', 'texas 2016']
206295026	['events', 'fab', 'frank a. bennack', 'frank bennack', 'friday', 'headshots', 'mark lake bennack', 'mary lake bennack', 'people @ work', 'portraits', 'texas', 'texas 2016']
206295027	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'portraits']
206295028	['fab', 'frank a. bennack', 'frank bennack']
206295029	['fab', 'frank a. bennack', 'frank bennack']
206295030	['fab', 'frank a. bennack', 'frank bennack']
206295031	['headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206295032	['headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206295033	['headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206295034	['headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206295035	['headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206295037	['fab', 'frank a. bennack', 'frank bennack', 'masterclass', 'srs', 'steve swartz', 'steven r. swartz']
206295038	['fab', 'frank a. bennack', 'frank bennack', 'masterclass', 'srs', 'steve swartz', 'steven r. swartz']
206295039	['fab', 'frank a. bennack', 'frank bennack', 'masterclass', 'srs', 'steve swartz', 'steven r. swartz']
206295040	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz']
206295044	['fab', 'frank a. bennack', 'frank bennack', 'srs', 'steve swartz', 'steven r. swartz', 'texas']
206295136	['hearst tower', 'interior']
206295137	['hearst tower']
206295138	['hearst tower']
206295139	['135', 'hearst tower']
206295140	['135', 'hearst tower']
206295141	['hearst tower', 'interior']
206295144	['hearst tower']
206295145	['hearst tower']
206295146	['hearst tower']
206295147	['hearst tower']
206295148	['hearst tower']
206295149	['hearst tower']
206295152	['hearst tower']
206295153	['hearst tower']
206295154	['hearst tower']
206295156	['hearst tower']
206295157	['hearst tower']
206295158	['hearst tower']
206295159	['hearst tower', 'interior']
206295161	['hearst tower', 'interior']
206295162	['hearst tower', 'interior']
206295163	['hearst tower', 'interior']
206295164	['hearst tower', 'interior']
206295165	['hearst tower', 'interior']
206295166	['hearst tower', 'interior']
206295167	['hearst tower', 'interior']
206295168	['hearst tower', 'interior']
206295169	['hearst tower', 'interior']
206295170	['hearst tower', 'interior']
206295171	['hearst tower', 'interior']
206296075	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'mark aldam', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
206751192	['hearst tower', 'interior']
206751193	['hearst tower', 'interior']
206751220	['hearst tower', 'interior']
206751221	['hearst tower', 'interior']
206751222	['hearst tower']
206751224	['hearst tower', 'interior']
206751292	['hearst tower', 'interior']
206751293	['hearst tower', 'interior']
206751296	['hearst tower']
206751297	['hearst tower']
206751300	['hearst tower']
206751301	['hearst tower', 'interior']
206751302	['hearst tower', 'interior']
206751304	['hearst tower', 'interior']
206751305	['hearst tower']
206753160	['events', 'hearst tower', 'interior']
206753165	['hearst tower']
206753166	['hearst tower']
206753167	['hearst tower']
206753168	['hearst tower', 'norman foster']
206753169	['hearst tower', 'norman foster']
206753170	['hearst tower', 'norman foster']
206753171	['hearst tower']
206753174	['hearst tower', 'interior']
206753179	['hearst tower', 'norman foster']
206753180	['hearst tower']
206753183	['hearst tower', 'interior']
206753186	['hearst tower']
206753187	['hearst tower']
206753188	['hearst tower', 'interior']
206753189	['hearst tower']
206753210	['editorial excellence', 'hearst tower', 'interior']
206753211	['editorial excellence', 'hearst tower', 'interior']
206753212	['hearst tower']
206753213	['hearst tower']
206753214	['hearst tower']
206753215	['hearst tower']
206753216	['hearst tower']
206753224	['hearst tower']
206753295	['hearst tower']
206753296	['hearst tower']
206753299	['hearst tower', 'interior']
206753300	['hearst tower', 'interior']
206753301	['hearst tower']
206755887	['hearst tower', 'interior']
206755888	['44th floor', 'hearst tower', 'interior']
206755890	['hearst tower']
206755891	['hearst tower']
206755892	['hearst tower']
206755893	['events', 'hearst tower']
206755894	['hearst tower']
207386212	['fab', 'frank a. bennack', 'frank bennack']
207386213	['fab', 'frank a. bennack', 'frank bennack']
207386214	['fab', 'frank a. bennack', 'frank bennack']
207386215	['headshots', 'portraits']
207386219	['fab', 'frank a. bennack', 'frank bennack']
207386220	['135', 'fab', 'frank a. bennack', 'frank bennack']
207386222	['fab', 'frank a. bennack', 'frank bennack']
207386223	['fab', 'frank a. bennack', 'frank bennack']
207386227	['headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386228	['headshots', 'hearst tower', 'portraits']
207386229	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386230	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386231	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386232	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits']
207386233	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386234	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits']
207386235	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386236	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386237	['headshots', 'hearst tower', 'portraits']
207386238	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386239	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386240	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386241	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits', 'srs', 'steve swartz', 'steven r. swartz']
207386242	['fab', 'frank a. bennack', 'frank bennack', 'headshots', 'hearst tower', 'portraits']
207386244	['headshots', 'portraits']
